dataset_id,title,organization,sector,tags,formats,num_resources,metadata_created,metadata_modified,description,source_url
2f449cac-262b-4deb-bc35-2e67a3a90684,"Village/Town-wise Primary Census Abstract, 2011 - HIMACHAL PRADESH",Ministry of Home Affairs,Census and Surveys,Agriculture|census|Cultivator|Household|Literate|Population|SC|ST|Caste|Worker|Marginal|Labourer|Scheduled|Tribe|Illetarate,,,1421141539,1441627149,"Get data on Village/Town-wise Primary Census Abstract, 2011 - JAMMU & KASHMIR. It contains the details of No. of Households, Population, population with age group 0-6, SC ST Population, Literate/Illiterate population, Total Workers/Main Workers/Marginal workers Population, Main Cultivator/Main Agriculture Laborers/ Main Household Industries/ Main Other Workers Population, Marginal Cultivator/ Marginal Agriculture Laborers/ Marginal Household Industries/ Marginal Other Workers Population and Non-working Population categories with Male, Female and Total.",https://www.data.gov.in/catalog/villagetown-wise-primary-census-abstract-2011-himachal-pradesh
bd3222f1-cf47-461e-a7dc-c878a005ca7f,Net Domestic Product in Rural and Urban Areas of Madhya Pradesh,,Statistics,domestic|NDP|Rural|Urban|product,,,1420442852,1420717071,"Net Domestic Product is an annual measure of the economic output of a state that is adjusted to account for depreciation, calculated by subtracting depreciation from the gross domestic product (GDP).",https://www.data.gov.in/catalog/net-domestic-product-rural-and-urban-areas-madhya-pradesh
0985a9dc-d3df-4506-909b-5ef3fccae140,Growth Rates of Madhya Pradesh,,Statistics,Growth|Rate,,,1420442503,1420716816,"Growth rate is a measure of economic growth from one period to another in percentage terms. This measure does not adjust for inflation, it is expressed in nominal terms.",https://www.data.gov.in/catalog/growth-rates-madhya-pradesh
93ce4368-71c9-4a69-892b-f2bb5b4cd946,Price Indices (2004-05),,Statistics,statistics|Price|Indices,,,1419410758,1420025885,"Price Indices (2004-05). Data includes the price indices like implicit price index- Net State Domestic Product, Wholesale price index all India, Consumer price index for Madhya Pradesh for industrial workers and Rural Agricultural Labourers.",https://www.data.gov.in/catalog/price-indices-2004-05
5f9a2b69-ba3c-4156-833c-8585aff00f8c,Production of Major Minerals,,Statistics,mineral|Production,,,1419410287,1420026325,"Get production of Major Minerals. Data refer to the production of mineral like coal, Manganese Ore, Bauxite, Iron Ore, Copper Ore, Dolomite, Limestone and Diamond in Madhya Pradesh.",https://www.data.gov.in/catalog/production-major-minerals
5bf55daa-eedb-43a3-a93b-e65784cd7321,MP Head Office level Cooperative Societies,,Others,Agriculture|Credit|primary|Cooperative|Apex|Society|Akrishi,,,1418636709,1419232553,"Data having the detail of Apex Societies and Primary non-agriculture credit cooperative societies in Madhya Pradesh. Detail consists of society name, district, type of society, their registration numbers and their registration date. There are 17 Apex level societies and 51 Primary non-agriculture credit cooperative societies at Head office level. Anyone can get the detail of the society form this data set and further refer to the office of the Registrar Cooperative Societies website: http://mpsc.mp.nic.in/ecooperatives for more detail about the Society i.e. address, contact person, election date etc.",https://www.data.gov.in/catalog/mp-head-office-level-cooperative-societies
50efba05-c90f-48cd-a392-6f2fc3476c70,Advance Estimates of State Income of Madhya Pradesh,,Statistics,estimated|Income,,,1417161196,1420789174,"In calculating quarterly Income, the first estimate published approximately one month after the end of a quarter. It includes all information then available, but because relevant information may not be available immediately or may be subject to revision, it is subject to scrutiny and is usually revised in the preliminary estimate and later in the final estimate. As a result, the advance estimate is considered important as a guideline to performance in a quarter, but it is not necessarily the most accurate measure.",https://www.data.gov.in/catalog/advance-estimates-state-income-madhya-pradesh
7087ed18-1a9f-4ba7-a9b3-8b98feae3334,Per  Capita Income -  All India and Madhya Pradesh,,Statistics,Capita|Income,,,1417160684,1418206559,"Per capita income, also known as income per person, is the mean income of the people in an economic unit such as a country or city. It is calculated by taking a measure of all sources of income in the aggregate (such as GDP or Gross national income) and dividing it by the total population.The data describes per capita income -  All India and Madhya Pradesh.",https://www.data.gov.in/catalog/capita-income-all-india-and-madhya-pradesh
e6d835d4-56cb-41b1-b76e-2e509cf44ff2,Net Domestic Product - All India and Madhya Pradesh,,Statistics,domestic|NDP|product,,,1417159888,1418207891,"The net domestic product (NDP) equals the gross domestic product (GDP) minus depreciation on a country capital goods.Net domestic product accounts for capital that has been consumed over the year in the form of housing, vehicle, or machinery deterioration. The depreciation accounted for is often referred to as capital consumption allowance and represents the amount of capital that would be needed to replace those depreciated assets.The data shows net domestic product - All India and Madhya Pradesh",https://www.data.gov.in/catalog/net-domestic-product-all-india-and-madhya-pradesh
42655e3b-5f6a-47d9-a943-201e39fcdeb8,Gross Domestic Product - All India and Madhya Pradesh,,Statistics,domestic|GDP|Gross,,,1416375973,1418207297,"Gross Domestic Product (GDP) defined as an aggregate measure of production equal to the sum of the gross values added of all resident institutional units engaged in production (plus any taxes, and minus any subsidies, on products not included in the value of their outputs). Data shows Gross domestic product - All India and Madhya Pradesh.",https://www.data.gov.in/catalog/gross-domestic-product-all-india-and-madhya-pradesh
7f8b377d-a961-4ebc-9b17-4e41fd51fa1b,Land Utilization,,Statistics,land|UTILIZATION|Barren,,,1413874055,1414663894,"Data is having the information about the utilization of lands in Madhya Pradesh on the basis of Cultivation, Un-cultivation, Barren and Fallen lands.",https://www.data.gov.in/catalog/land-utilization
cf0cffb1-8cf2-4e1a-8bb3-f9c7efb22eef,Average Production of Major Crops in Madhya Pradesh,,Statistics,crop|Production,,,1413873619,1414589399,"The data indicates Year on Year wise average production of major crops like Rice, Wheat, Jwar, Maize, Gram, Towar, Cotton, Sugarcane and Soyabean in Kg per hectare in Madhya pradesh.",https://www.data.gov.in/catalog/average-production-major-crops-madhya-pradesh
5bf99bd6-f9fb-479a-a5e6-d43c836bfe8f,Selected Indicators for Madhya Pradesh and India,,Statistics,Indicator|Demography,,,1413869482,1414664323,"In the data set Population, Sex, Literacy, Birth Rate, Death Rate, Infant Mortality Rate, Banking, Per Capita, Credit and Deposit Ratio etc used as indicator for demographical information or quantifiable statistics of Madhya Pradesh and India.",https://www.data.gov.in/catalog/selected-indicators-madhya-pradesh-and-india
f29b8d2b-b8cf-4340-b780-b616b4fb4147,Net state domestic product of Madhya Pradesh at factor cost by industry of origin at constant (2004-05) prices,,Statistics,domestic|NSDP|product,,,1413528793,1413809086,"The data refers to Net state domestic product (NSDP) of Madhya Pradesh at factor cost by industry of origin at constant (2004-05) prices. It also classifies industry origin to primary, secondary and tertiary sector.",https://www.data.gov.in/catalog/net-state-domestic-product-madhya-pradesh-factor-cost-industry-origin-constant-2004-05
a2a37135-a48f-49b4-9a58-7b179fad0ff1,Net State Domestic Product Of Madhya Pradesh At Factor Cost By Industry Of Origin At Current Prices,,Statistics,cost|domestic|NSDP|product|Factor,,,1413528373,1413809078,"The data refers to Net State Domestic Product (NSDP) Of Madhya Pradesh At Factor Cost By Industry Of Origin At Current Prices. The industry of origin is further categorized to primary, secondary and tertiary sector.",https://www.data.gov.in/catalog/net-state-domestic-product-madhya-pradesh-factor-cost-industry-origin-current-prices
b34a1a11-8e29-4a83-bc35-325d908fd874,Gross state domestic product of Madhya Pradesh at factor cost by industry of origin at constant(2004-2005) prices,,Statistics,domestic|Gross|GSDP|Price,,,1413527843,1413809097,"The data covers the Gross state domestic product (GSDP) of Madhya Pradesh at factor cost by industry of origin at constant(2004-2005) prices. This also classifies the industry of origin to primary, secondary and  tertiary sector.",https://www.data.gov.in/catalog/gross-state-domestic-product-madhya-pradesh-factor-cost-industry-origin-constant2004-2005
36bf98ed-1df3-46bb-b644-79bc6ebad28f,Gross state domestic product of Madhya Pradesh,,Statistics,cost|domestic|GDP|Gross|GSDP|prices|SDP|MP|product|Current|Factor,,,1413527382,1528111694,"Gross State Domestic Product is defined as a measure, in monetary terms, of the volume of all goods and services produced within the boundaries of Madhya Pradesh State during a given period of time, accounted without duplication. The data describes the State level Gross State Domestic Product of Madhya Pradesh at current prices.",https://www.data.gov.in/catalog/gross-state-domestic-product-madhya-pradesh
1906d6f2-fdc8-43a7-8d16-62181aca2e70,Gross District Domestic Product at Current Prices,,Statistics,domestic|Gross|prices|product|Current,,,1413526149,1413808967,"Gross District Domestic Product is defined as a measure, in monetary terms, of the volume of all goods and services produced within the boundaries of the District during a given period of time, accounted without duplication. The data describes the District level Gross District Domestic Product of Madhya Pradesh and its growth rate at current prices.",https://www.data.gov.in/catalog/gross-district-domestic-product-current-prices
bf02154f-aa3e-429f-9275-b84ac23c236d,Gross District Domestic Product At Constant (2004-2005) Prices,,Statistics,domestic|Gross|prices|product|Constant,,,1413525896,1413808936,"Gross District Domestic Product is defined as a measure, in monetary terms, of the volume of all goods and services produced within the boundaries of the District during a given period of time, accounted without duplication. The data describes the District level Gross District Domestic Product of Madhya Pradesh and its growth rate at constant prices of the base year 2004-05.",https://www.data.gov.in/catalog/gross-district-domestic-product-constant-2004-2005-prices
963b3e54-0102-4a14-9325-177e395a86d6,District wise Net Domestic Product at Current Prices,,Statistics,domestic|NDP|prices|product|Current,,,1413524965,1413809062,"District wise Net Domestic Product is defined as a measure, in monetary terms, of the volume of all goods and services produced within the boundaries of the district during a given period of time after deducting the wear and tear or depreciation, accounted without duplication. The data describes the District level Net Domestic Product of Madhya Pradesh and its growth rate at current prices.",https://www.data.gov.in/catalog/district-wise-net-domestic-product-current-prices
d5aff2b2-a9aa-42f6-914c-ca0efe7754c9,Net District Domestic Product At Constant (2004-2005) Prices,,All,domestic|prices|Constant,,,1413522575,1413874754,"Net District Domestic Product is defined as a measure, in monetary terms, of the volume of all goods and services produced within the boundaries of the district during a given period of time after deducting the wear and tear or depreciation, accounted without duplication. The data describes the district level Net District Domestic Product of Madhya Pradesh and its growth rate at constant prices of the base year 2004-05.",https://www.data.gov.in/catalog/net-district-domestic-product-constant-2004-2005-prices
dda53086-06e5-47a3-a8f7-d09da150dc22,Sector wise Employment in Madhya Pradesh,,Statistics,Employment|number,,,1413443953,1413463102,"Employment is an agreement between an employer and an employee that the employee will provide certain services on the job, and in the employers designated workplace, to facilitate the accomplishment of the employer organization goals and mission, in return for compensation. The dataset contains different sector wise number of employments in Madhya Pradesh.",https://www.data.gov.in/catalog/sector-wise-employment-madhya-pradesh
ad0821c9-0780-46ba-bbb9-5432f90a81f8,"State Industries Working days, Off days, Incident in Madhya Pradesh",,Statistics,Affected|Worker|Man|Dispute,,,1413443640,1413875784,"The data refers to State Industries Working days, Off days, Incident in Madhya Pradesh. it describes the   number of disputes in industries, number of affected workers and Mandays lost over the period of time during dispute in industries.",https://www.data.gov.in/catalog/state-industries-working-days-days-incident-madhya-pradesh
ef7cead5-af9e-4f55-94ca-5b54fac22a71,Per Metric ton production value of Major Minerals in Madhya Pradesh,,Statistics,Bauxite|Coal|Diamond|Dolomite|Fire|Iron|mineral|Production|Copper|Manganese|Ochre|Ore|Phosphate|Rock|Clay|Limese|Carate,,,1413442361,1413465005,"The data contains year wise production of major minerals Value like Coal, Bauxite, Copper Ore, Iron Ore, Manganese Ore, Rock Phosphate, Dolomite, Fire Clay, Limestone, Ochre, Diamond (In Carates) in Madhya Pradesh.",https://www.data.gov.in/catalog/metric-ton-production-value-major-minerals-madhya-pradesh
1aefd24e-60f4-47dd-9b3a-77005fe67c60,Value of Major Minerals in Madhya Pradesh,,Statistics,major|mineral|Value,,,1413441795,1413868784,"Madhya Pradesh is rich in natural resources like fuels and minerals. The state also has ample reserves of coal and coal-bed. Not only this, state has the largest reserve of diamond and copper in India and  significant reserves of limestone, manganese and dolomite too.Hence the data refers to the significant increase in value of these major minerals over a period of time.",https://www.data.gov.in/catalog/value-major-minerals-madhya-pradesh
f7686b1f-cf64-430c-9fd3-9906f10bf5f7,Production of Major Minerals in Madhya Pradesh,,Statistics,mineral|Production,,,1413441367,1461578492,"Madhya Pradesh is the only diamond producing State in the country and is the leading producer of copper conc., pyrophyllite, manganese ore, diaspore and clay (others). The State hosts the countrys 90% diamond, 63% diaspore, 61% laterite, 56% pyrophyllite, 41% molybdenum, 29% dolomite, 17% each of rock phosphate & fireclay resources.Important mineral occurrences in the State are: Coal, Bauxite, Copper Ore, Iron Ore, Manganese Ore, Rock Phosphate, Dolomite, Fire Clay, Limestone, Ochre, Diamond (In Carates).",https://www.data.gov.in/catalog/production-major-minerals-madhya-pradesh
7e5b7fd8-fe31-4c4a-b186-9e131f42ac9a,Labour and Employment Statistics in Madhya Pradesh,,Statistics,Employment|Labour,,,1413439806,1413875754,The data gives insight to Labour and Employment Statistics in Madhya Pradesh. It gives information related to employment exchange available in MP with the number of people registered and given employment including SC/ST.,https://www.data.gov.in/catalog/labour-and-employment-statistics-madhya-pradesh
f0c5b560-a7bb-4472-ac16-6d0573c2aa3e,District wise Wheat Production in Madhya Pradesh,,Statistics,Production|wheat,,,1413369256,1422594491,"Wheat is a Rabi crop that is grown in the winter season. Sowing of wheat takes place in October to December and harvesting is done during the months of February and May. The wheat crop needs cool winters and hot summers, which is why the fertile plains of the Indo-Gangetic region are the most conducive for growing it. Though well-drained loams and clayey loams are considered the ideal soil for wheat, good crops of wheat have also been raised on sandy loams and black soils of the peninsula region.  The Central zone consists of Madhya Pradesh, Gujarat, southeastern Rajasthan and the Bundelkhand area of Uttar Pradesh. Almost 75 per cent of the wheat cultivated here depends on rain for irrigation. The best quality Durum wheat is produced in this zone.",https://www.data.gov.in/catalog/district-wise-wheat-production-madhya-pradesh
ed7fc667-1302-4a66-8219-5c96f4ebb37a,District wise Soyabean Production in Madhya pradesh,,Statistics,Production|Soyabean,,,1413369048,1420800963,"Soyabean posses a very high nutritional value. It contains about 20 per cent oil and 40 per cent high quality protein (as against 7.0 per cent in rice, 12 per cent in wheat, 10 per cent in maize and 20-25 per cent in other pulses). Soyabean being the richest, cheapest and easiest source of best quality proteins and fats and having a vast multiplicity of uses as food and industrial products is sometimes called a wonder crop. Production of Soyabean in India at the present time is restricted mainly to Madhya Pradesh, Uttar Pradesh Maharashtra and Gujarat. Soyabean is used for making high protein food for children. Soyabean grows well in warm and moist climate. A temperature of 26.5 to 30C appears to be the optimum for most of the varieties. Soil temperatures of 15.5C or above favour rapid germination and vigorous seedling growth. The minimum temperature for effective growth is about 10C. Well drained and fertile loam soils with a pH between 6.0 and 7.5 are most suitable for the cultivation of soybean. Sodic and saline soils inhibit germination of seeds. In acidic soils, liming has to be done to raise the pH to about seven. Water logging is injurious to the crop.",https://www.data.gov.in/catalog/district-wise-soyabean-production-madhya-pradesh
78943b4b-a7d9-4f1f-8db5-5d1051a37e3f,District wise Paddy Production in Madhya Pradesh,,Statistics,paddy|Production,,,1413368676,1422594499,"India has the largest paddy output in the world and is also the fourth largest exporter of rice in the world. Paddy fields are a common sight throughout India, both in the northern gangetic plains and the southern peninsular plateaus. Paddy is cultivated at least twice a year in most parts of India, the two seasons being known as Rabi and Kharif respectively. The former cultivation is dependent on irrigation, while the latter depends on Monsoon. The paddy cultivation plays a major role in socio-cultural life of rural India.",https://www.data.gov.in/catalog/district-wise-paddy-production-madhya-pradesh
6fe93985-67ea-45b7-86cb-026b3bc8dd06,District wise Maize Production in Madhya Pradesh,,Statistics,maize|Production,,,1413368507,1413550200,"Maize (Zea mays L) is one of the most versatile emerging crops having wider adaptability under
varied agro-climatic conditions. Globally, maize is known as queen of cereals because it has the 
highest genetic yield potential among the cereals.",https://www.data.gov.in/catalog/district-wise-maize-production-madhya-pradesh
49c0ccf7-3727-4cd0-815b-784c322ef0c6,District wise Jowar Production in Madhya Pradesh,,Statistics,Jowar|Production,,,1413368330,1420800963,"Jowar (sorghum) is one of the most important cereal crops in the world and is one of the four major food grains of our country. It is a staple food for millions of poor rural people in Asian and African countries. Besides being a major source of staple food for human beings, it also serves as an important source of fodder, animal feed and industrial raw material.",https://www.data.gov.in/catalog/district-wise-jowar-production-madhya-pradesh
4548dbc9-2f1e-48be-aba7-a24cd4c39d34,District wise Gram Production in Madhya Pradesh,,Statistics,gram|Production,,,1413368172,1424431082,"The chickpea (Cicer arietinum) is a legume of the family Fabaceae, subfamily Faboideae. Formerly known as the gram, it is also commonly known as garbanzo or garbanzo bean and sometimes known as ceci, cece, channa, or Bengal gram.",https://www.data.gov.in/catalog/district-wise-gram-production-madhya-pradesh
ec9fffa7-a48d-46a4-9a0f-13db7e76d3d0,District wise Cotton Production in Madhya Pradesh,,Statistics,cotton|Production,,,1413367985,1420800968,"Cotton is a soft, fluffy staple fiber that grows in a boll, or protective capsule, around the seeds of cotton plants of the genus Gossypium in the family of Malvaceae. The fiber is almost pure cellulose. Under natural conditions, the cotton bolls will tend to increase the dispersion of the seeds.",https://www.data.gov.in/catalog/district-wise-cotton-production-madhya-pradesh
150a8dbd-2f2b-4604-a113-6661514af467,District wise Wheat Farming Area in Madhya Pradesh,,Statistics,Cultivation|wheat|Farming,,,1413287517,1422594502,"Madhya Pradesh has earned a name for its high wheat production and quality.Madhya Pradesh is an important wheat growing state, accounting for 8.7% of production and 14.3% of the area under cultivation.",https://www.data.gov.in/catalog/district-wise-wheat-farming-area-madhya-pradesh
b1643783-88ff-4806-bb50-70110e0f2cc0,District wise Sugarcane Farming in Madhya Pradesh,,Statistics,area|Sugarcane|Farming,,,1413287261,1420800963,"Sugarcane belongs to the grass family (Poaceae), an economically important seed plant family that includes maize, wheat, rice, and sorghum and many forage crops. The main product of sugarcane is sucrose, which accumulates in the stalk internodes. Sucrose, extracted and purified in specialized mill factories, is used as raw material in human food industries or is fermented to produce ethanol.",https://www.data.gov.in/catalog/district-wise-sugarcane-farming-madhya-pradesh
abcb0f1a-21b1-4d7a-b2bc-fe32d92e3889,District wise Soyabean Farming Area in Madhya Pradesh,,Statistics,Cultivation|Farming|Soyabean,,,1413287034,1422594496,"Madhya Pradesh has a unique identity as the soya producing state of India. It produces 54% of the total production of soya in the country.The western and north-western parts of Madhya Pradesh are major soya producing areas. Comparatively, eastern and southern parts of Madhya Pradesh produce very little of it.Good and substantial production of soybean has increased the number of soya processing industries in the state. It is popular as a rich food, full of proteins and its oil is the best vegetable oil available in the market. Hence the data gives insight to details of district wise soyabean farming area in MP.",https://www.data.gov.in/catalog/district-wise-soyabean-farming-area-madhya-pradesh
032bdef9-2149-470a-a2af-59d986c244d8,District wise Paddy Farming Area in Madhya Pradesh,,Statistics,Cultivation|paddy|Farming,,,1413286847,1426508255,"The Data refers to the paddy farming area available at district level in Madhya Pradesh. It has been observed that in MP, the  22% of the total agricultural land is used for paddy production. Eastern M. P. is the main area for paddy production.",https://www.data.gov.in/catalog/district-wise-paddy-farming-area-madhya-pradesh
99f07393-5a54-4525-a1f1-9bf5aff35ac5,District wise Maize Paddy Farming Area in Madhya Pradesh,,All,Cultivation|maize|paddy|Farming,,,1413286615,1422594489,"The data refers to District wise Maize Paddy Farming Area in Madhya Pradesh.The importance of maize or corn lies in its wide variety of applications besides serving as human food and animal feed. It is a source for a large number of industrial products - maize corn, corn starch, corn oil, baby corn, popcorn, dairy feed, poultry feed, piggery, agro-industries, and so on",https://www.data.gov.in/catalog/district-wise-maize-paddy-farming-area-madhya-pradesh
b75d8978-d86d-4e94-ad98-1ca869b25144,District wise Jowar Farming Area in Madhya Pradesh,,Statistics,Cultivation|Jowar,,,1413286309,1420800963,"Jowar (sorghum) is one of the most important cereal crops in the world and is one of the four major food grains of our country. It is a staple food for millions of poor rural people in Asian and African countries. Besides being a major source of staple food for human beings, it also serves as an important source of fodder, animal feed and industrial raw material.",https://www.data.gov.in/catalog/district-wise-jowar-farming-area-madhya-pradesh
5c9b7997-5fc9-4eda-bc26-bbb1c0dc3c1f,District wise Gram Farming Area in Madhya Pradesh,,Statistics,Cultivation|gram|Farming,,,1413286080,1420800968,"Gram or chana or chickpea is a very important variety of pulses. Dal, besan (flour), crushed or whole gram, boiled or parched, roasted or cooked, salted or unsalted or sweet preparations and green foliage and grain, as vegetables, are the important forms in which it is consumed by the people.Gram is an important rabi crop mainly sown in September -November and harvested in February. Sometimes, it is also grown as a regularly or partially irrigated crop.Gram in India is cultivated in Madhya Pradesh, Rajasthan, Uttar Pradesh, Maharashtra and Haryana.",https://www.data.gov.in/catalog/district-wise-gram-farming-area-madhya-pradesh
138c1d47-97e6-4d30-acda-185774971ac8,District wise Cotton Farming Area in Madhya Pradesh,,Statistics,cotton|Cultivation|Farming,,,1413285725,1420800968,"Cotton is a soft, fluffy staple fiber that grows in a boll, or protective capsule, around the seeds of cotton plants of the genus Gossypium in the family of Malvaceae. The fiber is almost pure cellulose. Under natural conditions, the cotton bolls will tend to increase the dispersion of the seeds.",https://www.data.gov.in/catalog/district-wise-cotton-farming-area-madhya-pradesh
ce396d4c-646c-4280-8ba5-88f15c17aa18,Madhya Pradesh Economic Indicator,,Statistics,domestic|GDP|Gross|NDP|Net,,,1411805419,1413200190,"Getting data on Madhya Pradesh Economic Indicator Year 2009 to 2014. The economic indicators are Gross Domestic product At Current Price, Gross Domestic product At Constant (2004-05) price, Net Domestic Product At Current Price, Net Domestic Product At  Constant  (2004-05) Price, Per Capita Gross Domestic Product At Current Price.
Per Capita Gross Domestic Product At Constant (2004-05) Price",https://www.data.gov.in/catalog/madhya-pradesh-economic-indicator
8f082f14-9b65-409a-9be7-b9e2d4a242a5,Master Data of Madhya Pradesh,,Information and Communications,Block|District|village|Tehsil|Division,,,1409144722,1411129860,"Master Data of Madhya Pradesh.Division Name ,Parliamentary Constituency, District Name ,Assembly Constituency,Block,Tehsil,Gram Panchyat,Village name of Madhya Pradesh.
Mapping of all Division Name ,Parliamentary Constituency, District Name ,Assembly Constituency,Block,Tehsil,Gram Panchyat,Village with respective codes.",https://www.data.gov.in/catalog/master-data-madhya-pradesh
87dca0e1-82fe-4678-a6b6-181950a73028,List of Krishi Vigyan Kendra (KVK) in North East Region,,Agriculture,KVK|NE|North|Krishi|Vigyan|Kendra|East,,,1408610438,1411131043,"List of Krishi Vigyan Kendra (KVK) in North East Region (NER) namely Assam, Meghalaya, Manipur, Mizoram, Arunachal Pradesh, Nagaland, Sikkim, Tripura",https://www.data.gov.in/catalog/list-krishi-vigyan-kendra-kvk-north-east-region
dd92a1a1-62bb-4257-94ec-cb93b828dcea,Regional capacity building centre of Madhya Pradesh,,Information and Communications,Building|capacity,,,1407937025,1528109887,"Data refers to Regional capacity building centre of Madhya Pradesh. It includes details on Training Center Name, Address English, Centre Contact No, Centre Email, Lead trainer name English, Trainer name English and No of seats.",https://www.data.gov.in/catalog/regional-capacity-building-centre-madhya-pradesh
942ab8cc-f270-484b-b1b8-a1834867d97d,e-Governance Societies  in Madhya Pradesh,,Information and Communications,E-Governance|Initiative,,,1407935597,1411129849,"It contains a list of e-Governance Societies  in Madhya Pradesh. It also includes details on District, e-Governance Managers Name, e-Governance Manager Mobile Number, Secretary, District e-Governance Society, District Office Address, NIC EMAIL ID, Contact office Number.",https://www.data.gov.in/catalog/e-governance-societies-madhya-pradesh
f82fa2d9-6965-4b38-b8a6-70cd221baedd,Number of private and government colleges and enrolment in private and government colleges (based on actual response),Ministry of Education,Education,College|Enrolment|Private|Aided,,,1401362976,1401953326,"Number of private and government colleges and enrolment in private and government colleges (based on actual response). Central Government - Universities/Colleges/Institutions which are maintained by Central Government whether directly or indirectly e.g. University of Delhi is a Central University. Dyal Singh College is a University College of University of Delhi which is getting maintenance grant from UGC. State Government - Universities/Colleges/Institutions which are maintained by State Government whether directly or indirectly e.g. Choudhry Charan Singh University, Meerut is a State University getting maintenance grant from Uttar Pradesh Government. Central Government - Universities/Colleges/Institutions which are maintained by Central Government whether directly or indirectly e.g. University of Delhi is a Central University. Dyal Singh College is a University College of University of Delhi which is getting maintenance grant from UGC. State Government - Universities/Colleges/Institutions which are maintained by State Government whether directly or indirectly e.g. Choudhry Charan Singh University, Meerut is a State University getting maintenance grant from Uttar Pradesh Government.",https://www.data.gov.in/catalog/number-private-and-government-colleges-and-enrolment-private-and-government-colleges-based
e41a09fe-ce03-43c1-9ee0-0756bbac7c97,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Andhra Pradesh,Ministry of Road Transport and Highways,Transport,vehicle|Registered|Motor|Newly,,,1398934148,1472643916,"The data refers to Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Andhra Pradesh. Registered Motor Vehicles have been categorized in two broad categories, Transport and Non Transport. Multi-axled/ Articulated Vehicles/ Trucks and Lorries, Light Motor Vehicle (Goods),Buses,Taxis,Light Motor Vehicle (Passengers Auto) are falling under Transport Category and Two Wheelers,Cars,Jeeps,Omni Buses,Tractors,Trailers & Others are falling under Non Transport Category.",https://www.data.gov.in/catalog/number-newly-registered-motor-vehicles-and-number-registered-motor-vehicles-andhra-pradesh
5523f3f9-a1f7-4b37-b5f4-8bcb1f425d22,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Arunachal Pradesh,Ministry of Road Transport and Highways,Transport,vehicle|Registered|Motor|Newly,,,1398934148,1472644198,"The data refers to Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Arunachal Pradesh. Registered Motor Vehicles have been categorized in two broad categories, Transport and Non Transport. Multi-axled/ Articulated Vehicles/ Trucks and Lorries, Light Motor Vehicle (Goods),Buses,Taxis,Light Motor Vehicle (Passengers Auto) are falling under Transport Category and Two Wheelers,Cars,Jeeps,Omni Buses,Tractors,Trailers & Others are falling under Non Transport Category.",https://www.data.gov.in/catalog/number-newly-registered-motor-vehicles-and-number-registered-motor-vehicles-arunachal
b4a71ea1-664b-4659-898c-786d5c94b413,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Himachal Pradesh,Ministry of Road Transport and Highways,Transport,vehicle|Registered|Motor|Newly,,,1398934148,1472704070,"The data refers to Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Himachal Pradesh. Registered Motor Vehicles have been categorized in two broad categories, Transport and Non Transport. Multi-axled/ Articulated Vehicles/ Trucks and Lorries, Light Motor Vehicle (Goods),Buses,Taxis,Light Motor Vehicle (Passengers Auto) are falling under Transport Category and Two Wheelers,Cars,Jeeps,Omni Buses,Tractors,Trailers & Others are falling under Non Transport Category.",https://www.data.gov.in/catalog/number-newly-registered-motor-vehicles-and-number-registered-motor-vehicles-himachal
2ee2b99a-43c6-4ef1-9409-5da4b2469b44,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Madhya Pradesh,Ministry of Road Transport and Highways,Transport,vehicle|Registered|Motor|Newly,,,1398934148,1472706934,"The data refers to Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Madhya Pradesh. Registered Motor Vehicles have been categorized in two broad categories, Transport and Non Transport. Multi-axled/ Articulated Vehicles/ Trucks and Lorries, Light Motor Vehicle (Goods),Buses,Taxis,Light Motor Vehicle (Passengers Auto) are falling under Transport Category and Two Wheelers,Cars,Jeeps,Omni Buses,Tractors,Trailers & Others are falling under Non Transport Category.",https://www.data.gov.in/catalog/number-newly-registered-motor-vehicles-and-number-registered-motor-vehicles-madhya-pradesh
28034453-e901-4020-b526-004b68e2c078,Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Uttar Pradesh,Ministry of Road Transport and Highways,Transport,vehicle|Registered|Motor|Newly,,,1398934148,1472709169,"The data refers to Number of Newly Registered Motor Vehicles and Number of Registered Motor Vehicles in Uttar Pradesh. Registered Motor Vehicles have been categorized in two broad categories, Transport and Non Transport. Multi-axled/ Articulated Vehicles/ Trucks and Lorries, Light Motor Vehicle (Goods),Buses,Taxis,Light Motor Vehicle (Passengers Auto) are falling under Transport Category and Two Wheelers,Cars,Jeeps,Omni Buses,Tractors,Trailers & Others are falling under Non Transport Category.",https://www.data.gov.in/catalog/number-newly-registered-motor-vehicles-and-number-registered-motor-vehicles-uttar-pradesh
